AIRPORT NAME,CODE,AIRPORT NAME 2,CODE 2,KM
Hong Kong,HKG,Singapore,SIN,2575
Hong Kong,HKG,Sydney,SYD,7373
Hong Kong,HKG,Taipei,TPE,779
Hong Kong,HKG,Townsville,TSV,5817
Honiara,HIR,Melbourne,MEL,3490
Honiara,HIR,Perth,PER,5179
Honiara,HIR,Sydney,SYD,2872
Honolulu,HNL,London,LON,11658
Honolulu,HNL,Los Angeles,LAX,4115
Honolulu,HNL,Melbourne,MEL,8874
Honolulu,HNL,Nadi,NAN,5100
Honolulu,HNL,New York,NYC,8022
Honolulu,HNL,Noumea,NOU,6189
Honolulu,HNL,Pago Pago,PPG,5234
Honolulu,HNL,Papeete,PPT,4407
Honolulu,HNL,Perth,PER,10900
Honolulu,HNL,San Francisco,SFO,3861
Honolulu,HNL,Seattle,SEA,4314
Honolulu,HNL,Sydney,SYD,8168
Honolulu,HNL,Toronto,YYZ,7484
Honolulu,HNL,Townsville,TSV,7521
Honolulu,HNL,Vancouver,YVR,4358
Hooker Creek,HOK,Humbert River,HUB,205
Hooker Creek,HOK,Inverway,INW,120
Hooker Creek,HOK,Kalkgurung,KFG,102
Hooker Creek,HOK,Katherine/Tindal,KTR,462
Hooker Creek,HOK,Kidman Springs,KDM,249
Hooker Creek,HOK,Kununurra,KNX,350
Hooker Creek,HOK,Limbunya,LIM,146
Hooker Creek,HOK,Narwietooma,NWT,581
Hooker Creek,HOK,Nicholson,NLS,187
Hooker Creek,HOK,Ord River,ODR,214
Hooker Creek,HOK,Springvale (W.A.),ZVG,320
Hooker Creek,HOK,Tennant Creek,TCA,400
Hooker Creek,HOK,Timber Creek,TBR,302
Hooker Creek,HOK,Victoria River Downs,VCD,218
Hooker Creek,HOK,Waterloo,WTL,236
Hooker Creek,HOK,Wave Hill,WAV,116
Hooker Creek,HOK,Willowra,WLW,385
Hooker Creek,HOK,Wyndham,WYN,410
Hooker Creek,HOK,Yuendumu,YUE,451
Horsham,HSM,Lake Bolac,LBO,129
Horsham,HSM,Melbourne,MEL,262
Horsham,HSM,Mildura,MQL,271
Horsham,HSM,Stawell,SWL,68
Horsham,HSM,Swan Hill,SWH,189
Horsham,HSM,Warracknabeal,WKB,45
Horsham,HSM,Warrnambool,WMB,182
Houston,HOU,Los Angeles,LAX,2236
Houston,HOU,Melbourne,MEL,14484
Houston,HOU,New York,NYC,2299
Houston,HOU,Sydney,SYD,13836
Huckitta Station,HUS,Jervois,JVS,69
Huckitta Station,HUS,Mount Riddock,MDK,79
Hughenden,HGD,Julia Creek,JCK,261
Hughenden,HGD,Longreach,LRE,291
Hughenden,HGD,Mackay,MKY,517
Hughenden,HGD,Mount Isa,ISA,494
Hughenden,HGD,Richmond,RCM,116
Hughenden,HGD,Roma,RMA,787
Hughenden,HGD,Townsville,TSV,317
Hughenden,HGD,Winton,WIN,209
Humbert River,HUB,Inverway,INW,183
Humbert River,HUB,Kidman Springs,KDM,54
Humbert River,HUB,Legune,LGU,190
Humbert River,HUB,Limbunya,LIM,115
Humbert River,HUB,Mount Sanford,MTD,55
Humbert River,HUB,Newry,NRY,160
Humbert River,HUB,Ord River,ODR,206
Humbert River,HUB,Timber Creek,TBR,98
Humbert River,HUB,Victoria River Downs,VCD,41
Humbert River,HUB,Waterloo,WTL,141
Humbert River,HUB,Wave Hill,WAV,113
Humbert River,HUB,Wyndham,WYN,287
Idracowra,IDR,Mulga Park,MUP,228
Idracowra,IDR,Santa Teresa,STJ,124
Idracowra,IDR,Tieyon,TYN,129
Iffley,IFF,Kamileroi,KML,133
Iffley,IFF,Lorraine,LOA,139
Iffley,IFF,Mount Isa,ISA,267
Iffley,IFF,Normanton,NTN,136
Iffley,IFF,Wondoola,WON,50
Indiana,IDN,Macdonald Downs,MDS,99
Indiana,IDN,Mount Isa,ISA,510
Indiana,IDN,Mount Riddock,MDK,84
Indiana,IDN,Plenty River,PTY,41
Indiana,IDN,Ringwood,RWS,76
Indiana,IDN,Santa Teresa,STJ,140
Indulkana,IDK,Macmahons Site,MCC,78
Indulkana,IDK,Marla,MAR,51
Indulkana,IDK,Oodnadatta,ODD,220
Ingham,IGM,Innisfail,IFL,123
Ingham,IGM,Mackay,MKY,422
Ingham,IGM,Shute Harbour,SHU,327
Ingham,IGM,Townsville,TSV,92
Injune,INJ,Roma,RMA,81
Injune,INJ,Taroom,TAM,137
Inkerman,IKP,Karumba,KRB,146
Inkerman,IKP,Koolatah,KOH,114
Inkerman,IKP,Kowanyama,KWN,93
Inkerman,IKP,Normanton,NTN,161
Inkerman,IKP,Rutland Plains,RTP,83
Inkerman,IKP,Vanrook,VNR,94
Innamincka,INN,Leigh Creek,LGH,393
Innamincka,INN,Marree,MRE,340
Innamincka,INN,Merty Merty,MTY,106
Innamincka,INN,Nappa Merrie,NAP,43
Innamincka,INN,Oodnadatta,ODD,522
Innamincka,INN,Orientos,ORI,89
Innamincka,INN,Port Augusta,PUG,608
Innesvale,ISV,Killarney,KLS,109
Innesvale,ISV,Victoria River Downs,VCD,117
Innisfail,IFL,Mackay,MKY,521
Innisfail,IFL,Mount Isa,ISA,768
Innisfail,IFL,Townsville,TSV,204
Innisfail,IFL,Wondoola,WON,553
Inverell,IVR,Kempsey,KPS,204
Inverell,IVR,Kingaroy,KRY,374
Inverell,IVR,Maroochydore,MCY,412
Inverell,IVR,Melbourne,MEL,1043
Inverell,IVR,Moree,MRZ,133
Inverell,IVR,Oakey,OAK,281
Inverell,IVR,Port Macquarie,PQQ,238
Inverell,IVR,Sydney,SYD,451
Inverell,IVR,Tamworth,TMW,136
Inverell,IVR,Taree,TRO,258
Inverell,IVR,Tenterfield,TNT,125
Inverell,IVR,Toowoomba,TWB,271
Inverell,IVR,West Maitland,WMD,314
Inverell,IVR,Williamtown,NTL,330
Inverway,INW,Kildurk,KIL,157
Inverway,INW,Kirkimbie,KBB,46
Inverway,INW,Kununurra,KNX,249
Inverway,INW,Limbunya,LIM,72
Inverway,INW,Lissadel Station,LDL,172
Inverway,INW,Nelson Springs,NEL,71
Inverway,INW,Nicholson,NLS,81
Inverway,INW,Papunya,PAY,645
Inverway,INW,Port Keats,PKT,399
Inverway,INW,Springvale (W.A.),ZVG,209
Inverway,INW,Timber Creek,TBR,261
Inverway,INW,Victoria River Downs,VCD,216
Inverway,INW,Waterloo,WTL,139
Inverway,INW,Wave Hill,WAV,165
Inverway,INW,Wyndham,WYN,303
Iron Range,IRG,Kalpowar,KPP,255
Iron Range,IRG,Karumba,KRB,582
Iron Range,IRG,Kowanyama,KWN,343
Iron Range,IRG,Lizard Island,LZR,315
Iron Range,IRG,Merluna,MLV,94
Iron Range,IRG,Mitchell,MTQ,1597
Iron Range,IRG,Moreton,MET,81
Iron Range,IRG,Rokeby,RKY,120
Iron Range,IRG,Thursday Island,TIS,268
Iron Range,IRG,Weipa,WEI,150
Iron Range,IRG,Wrotham Park,WPK,436
Iron Range,IRG,Yam Island,YAM,326
Iron Range,IRG,Yorke Island,OKR,339
Isisford,ISI,Longreach,LRE,92
Isisford,ISI,Rockhampton,ROK,624
Isisford,ISI,Roma,RMA,506
Isisford,ISI,Winton,WIN,251
Ivanhoe,IVO,Lake Cargelligo,LCG,199
Ivanhoe,IVO,West Wyalong,WWY,293
Jabiru,JAB,Katherine/Tindal,KTR,214
Jabiru,JAB,Kununurra,KNX,569
Jabiru,JAB,Maningrida,MNG,160
Jabiru,JAB,Milingimbi,MGT,226
Jabiru,JAB,Mount Isa,ISA,1133
Jabiru,JAB,Mudginbarry,MUI,7
Jabiru,JAB,Oenpelli,OPI,39
Jabiru,JAB,Ramingining,RAM,220
Jabiru,JAB,South Goulburn Is.,GBI,124
Jackson,JAK,Moomba,MOO,224
Jackson,JAK,Williamtown,NTL,1073
Jakarta,JKT,Kuala Lumpur,KUL,1200
Jakarta,JKT,Learmonth,LEA,1934
Jakarta,JKT,Male,MLE,3898
Jakarta,JKT,Mataram,AMI,1044
Jakarta,JKT,Melbourne,MEL,5184
Jakarta,JKT,Perth,PER,3003
Jakarta,JKT,Port Hedland,PHE,2015
Jakarta,JKT,Singapore,SIN,906
Jakarta,JKT,Sydney,SYD,5493
Jakarta,JKT,Townsville,TSV,4550
Jandakot,XJT,Kalbarri,KBR,509
Jandakot,XJT,Kambalda,KBL,552
Jandakot,XJT,Laverton,LVO,738
Jandakot,XJT,Mullewa,MWA,403
Jandakot,XJT,Perth,PER,19
Jandakot,XJT,Rottnest Island,RTS,34
Jandakot,XJT,Sandstone,NDS,564
Jandakot,XJT,Southern Cross,SCR,343
Jervois,JVS,Lucy Creek Station,LUC,51
Jervois,JVS,Macdonald Downs,MDS,107
Jervois,JVS,Narwietooma,NWT,359
Jervois,JVS,Plenty River,PTY,69
Jervois,JVS,Yuendumu,YUE,452
Jervois Mine,JVM,Lucy Creek Station,LUC,20
Johannesburg,JNB,Mauritius,MRU,3070
Johannesburg,JNB,Melbourne,MEL,10343
Johannesburg,JNB,Perth,PER,8326
Johannesburg,JNB,Sydney,SYD,11049
Julia Creek,JCK,Longreach,LRE,405
Julia Creek,JCK,Mount Isa,ISA,233
Julia Creek,JCK,Richmond,RCM,145
Julia Creek,JCK,Rockhampton,ROK,952
Julia Creek,JCK,Townsville,TSV,551
Julia Creek,JCK,Winton,WIN,235
Jundah,JDA,Quilpie,ULP,230
Jundah,JDA,Thylungra,THY,146
Jundah,JDA,Windorah,WNR,75
Jurien Bay,JRB,Kalbarri,KBR,293
Jurien Bay,JRB,Perth,PER,204
Kagoshima,KOJ,Sydney,SYD,7608
Kalbarri,KBR,Morawa,MRW,242
Kalbarri,KBR,Mullewa,MWA,155
Kalbarri,KBR,Perth,PER,495
Kalbarri,KBR,Shark Bay,SBY,216
Kalbarri,KBR,Useless Loop,USL,195
Kalgoorlie,KGI,Kambalda,KBL,46
Kalgoorlie,KGI,Karratha,KTA,1214
Kalgoorlie,KGI,Kununurra,KNX,1823
Kalgoorlie,KGI,Launceston,LST,2593
Kalgoorlie,KGI,Laverton,LVO,259
Kalgoorlie,KGI,Learmonth,LEA,1201
Kalgoorlie,KGI,Leinster,LEN,336
Kalgoorlie,KGI,Leonora,LNO,213
Kalgoorlie,KGI,Meekatharra,MKR,545
Kalgoorlie,KGI,Melbourne,MEL,2279
Kalgoorlie,KGI,Mildura,MQL,1972
Kalgoorlie,KGI,Moomba,MOO,1840
Kalgoorlie,KGI,Mount Keith,WME,399
Kalgoorlie,KGI,Murrin Murrin,QWM,235
Kalgoorlie,KGI,Newman,ZNE,835
Kalgoorlie,KGI,Norseman,NSM,160
Kalgoorlie,KGI,Paraburdoo,PBO,923
Kalgoorlie,KGI,Perth,PER,538
Kalgoorlie,KGI,Porphyry,PHY,137
Kalgoorlie,KGI,Port Hedland,PHE,1191
Kalgoorlie,KGI,Southern Cross,SCR,207
Kalgoorlie,KGI,Sydney,SYD,2809
Kalgoorlie,KGI,Whyalla,WYA,1537
Kalgoorlie,KGI,Wiluna,WUN,477
Kalgoorlie,KGI,Windarra,WND,266
Kalinga,KLG,Kowanyama,KWN,228
Kalinga,KLG,Musgrave (Qld.),MUS,60
Kalkgurung,KFG,Katherine/Tindal,KTR,364
Kalkgurung,KFG,Kununurra,KNX,290
Kalkgurung,KFG,Victoria River Downs,VCD,116
Kalkgurung,KFG,Wave Hill,WAV,33
Kalpowar,KPP,Lakefield,LFP,5
Kalpowar,KPP,Laura,LUU,76
Kalpowar,KPP,Laura Station,LUT,55
Kalpowar,KPP,Lizard Island,LZR,137
Kalpowar,KPP,Moreton,MET,320
Kalpowar,KPP,Musgrave (Qld.),MUS,79
Kalpowar,KPP,Rokeby,RKY,216
Kalpowar,KPP,Weipa,WEI,350
Kalumburu,UBU,King Edward River St,DGN,126
Kalumburu,UBU,Kununurra,KNX,278
Kalumburu,UBU,Mitchell Plateau,MIH,103
Kalumburu,UBU,Theeda,THD,59
Kalumburu,UBU,Wyndham,WYN,213
Kamaran Downs,KMD,Sandringham,SAH,37
Kambalda,KBL,Norseman,NSM,115
Kambalda,KBL,Perth,PER,541
Kambalda,KBL,Southern Cross,SCR,214
Kamileroi,KML,Lorraine,LOA,45
Kamileroi,KML,Mount Isa,ISA,156
Karachi,KHI,Kuala Lumpur,KUL,4407
Karachi,KHI,London,LON,6351
Karachi,KHI,Melbourne,MEL,10675
Karachi,KHI,Sydney,SYD,11015
Karratha,KTA,Kununurra,KNX,1375
Karratha,KTA,Learmonth,LEA,326
Karratha,KTA,Meekatharra,MKR,680
Karratha,KTA,Mount Isa,ISA,2365
Karratha,KTA,Newman,ZNE,434
Karratha,KTA,Onslow,ONS,202
Karratha,KTA,Paraburdoo,PBO,291
Karratha,KTA,Perth,PER,1250
Karratha,KTA,Port Hedland,PHE,197
Karratha,KTA,Roebourne,ROE,40
Karratha,KTA,Sydney,SYD,3686
Karratha,KTA,Telfer,TFR,577
Karratha,KTA,Tennant Creek,TCA,1823
Karratha,KTA,Tom Price,TPR,244
Karratha,KTA,Wittenoom,WIT,234
Karumba,KRB,Kowanyama,KWN,240
Karumba,KRB,Mareeba,MBA,490
Karumba,KRB,Merluna,MLV,520
Karumba,KRB,Miranda Downs,MNA,116
Karumba,KRB,Mornington Island,ONG,198
Karumba,KRB,Mount Isa,ISA,383
Karumba,KRB,Normanton,NTN,36
Karumba,KRB,Townsville,TSV,658
Karumba,KRB,Vanrook,VNR,130
Karumba,KRB,Weipa,WEI,543
Karumba,KRB,Wrotham Park,WPK,348
Karunjie,KRJ,King Edward River St,DGN,136
Karunjie,KRJ,Kununurra,KNX,171
Karunjie,KRJ,Mitchell Plateau,MIH,221
Karunjie,KRJ,Wyndham,WYN,133
Katanning,KTG,Manjimup,MJP,151
Katanning,KTG,Narrogin,NRG,102
Katanning,KTG,Perth,PER,252
Katherine/Tindal,KTR,Kununurra,KNX,418
Katherine/Tindal,KTR,Mackay,MKY,1926
Katherine/Tindal,KTR,Maningrida,MNG,339
Katherine/Tindal,KTR,Mcarthur River,MHU,451
Katherine/Tindal,KTR,Melbourne,MEL,2852
Katherine/Tindal,KTR,Moroak,MRT,145
Katherine/Tindal,KTR,Mount Isa,ISA,1017
Katherine/Tindal,KTR,Mount Sanford,MTD,335
Katherine/Tindal,KTR,Nathan River,NAT,350
Katherine/Tindal,KTR,Normanton,NTN,994
Katherine/Tindal,KTR,Numbulwar,NUB,361
Katherine/Tindal,KTR,Oenpelli,OPI,253
Katherine/Tindal,KTR,Perth,PER,2555
Katherine/Tindal,KTR,Port Hedland,PHE,1598
Katherine/Tindal,KTR,Proserpine,PPP,1840
Katherine/Tindal,KTR,Ramingining,RAM,364
Katherine/Tindal,KTR,Roper Bar,RRB,232
Katherine/Tindal,KTR,Roper River,RPM,256
Katherine/Tindal,KTR,Sydney,SYD,2870
Katherine/Tindal,KTR,Telfer,TFR,1338
Katherine/Tindal,KTR,Tennant Creek,TCA,599
Katherine/Tindal,KTR,Townsville,TSV,1620
Katherine/Tindal,KTR,Victoria River Downs,VCD,256
Katherine/Tindal,KTR,Wave Hill,WAV,346
Katherine/Tindal,KTR,Wollogorang,WOR,665
Katherine/Tindal,KTR,Yuendumu,YUE,861
Kempsey,KPS,Lismore,LSY,252
Kempsey,KPS,Maroochydore,MCY,496
Kempsey,KPS,Port Macquarie,PQQ,43
Kempsey,KPS,Sydney,SYD,355
Kempsey,KPS,Tamworth,TMW,186
Kempsey,KPS,Taree,TRO,96
Kempsey,KPS,Williamtown,NTL,213
Kerang,KER,Melbourne,MEL,228
Kerang,KER,Swan Hill,SWH,56
Kiana,KNA,Mallapunyah Springs,MYH,30
Kidman Springs,KDM,Timber Creek,TBR,77
Kidman Springs,KDM,Victoria River Downs,VCD,32
Kildurk,KIL,Kirkimbie,KBB,156
Kildurk,KIL,Kununurra,KNX,121
Kildurk,KIL,Limbunya,LIM,94
Kildurk,KIL,Newry,NRY,60
Kildurk,KIL,Ord River,ODR,126
Kildurk,KIL,Rosewood,RWD,69
Kildurk,KIL,Timber Creek,TBR,126
Kildurk,KIL,Victoria River Downs,VCD,148
Kildurk,KIL,Waterloo,WTL,38
Kildurk,KIL,Wyndham,WYN,187
Kimba,KBA,Minnipa,MIN,126
Kimba,KBA,Whyalla,WYA,98
Kimba,KBA,Wudinna,WUD,95
King Edward River St,DGN,Kununurra,KNX,260
King Edward River St,DGN,Mitchell Plateau,MIH,85
King Edward River St,DGN,Theeda,THD,76
King Edward River St,DGN,Wyndham,WYN,197
King Island,KNS,Launceston,LST,337
King Island,KNS,Melbourne,MEL,259
King Island,KNS,Mildura,MQL,648
King Island,KNS,Moorabbin,MBW,237
King Island,KNS,Mount Gambier,MGB,358
King Island,KNS,Smithton,SIO,148
King Island,KNS,Strahan,SRN,280
King Island,KNS,Swan Hill,SWH,502
King Island,KNS,Sydney,SYD,926
King Island,KNS,Warracknabeal,WKB,416
King Island,KNS,Warrnambool,WMB,215
Kingaroy,KRY,Maroochydore,MCY,125
Kingaroy,KRY,Monto,MNQ,202
Kingaroy,KRY,Rockhampton,ROK,381
Kingaroy,KRY,Thangool,THG,264
Kingaroy,KRY,Theodore,TDR,249
